"transaction_id";"product_id";"customer_id";"transaction_date";"online_order";"order_status";"brand";"product_line";"product_class";"product_size";"list_price";"standard_cost"
"232";"30";"3002";"04.08.2017";"FALSE";"Approved";"Solex";"Standard";"high";"medium";"748,17";"448,90"
"233";"92";"396";"01.09.2017";"FALSE";"Approved";"WeareA2B";"Touring";"medium";"large";"1890,39";"260,14"
"234";"71";"550";"01.09.2017";"TRUE";"Approved";"Solex";"Standard";"high";"large";"1842,92";"1105,75"
"235";"77";"1605";"02.07.2017";"FALSE";"Approved";"Norco Bicycles";"Road";"medium";"large";"1240,31";"795,10"
"236";"7";"2325";"31.08.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"small";"1311,44";"1167,18"
"237";"23";"1420";"11.03.2017";"TRUE";"Approved";"Norco Bicycles";"Mountain";"low";"small";"688,63";"612,88"
"238";"12";"3099";"08.10.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1231,15";"161,60"
"239";"61";"1645";"01.10.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"low";"medium";"71,16";"56,93"
"240";"21";"546";"23.11.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"large";"1071,23";"380,74"
"241";"86";"2885";"27.03.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"235,63";"125,07"
"242";"57";"2740";"04.12.2017";"FALSE";"Approved";"WeareA2B";"Touring";"medium";"large";"1890,39";"260,14"
"243";"63";"3166";"13.11.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"1483,2";"99,59"
"244";"63";"3487";"20.12.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1992,93";"762,63"
"245";"33";"2890";"22.09.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"small";"1311,44";"1167,18"
"246";"98";"3370";"22.01.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"795,34";"101,58"
"247";"15";"3393";"29.01.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"low";"medium";"958,74";"748,90"
"248";"57";"2410";"21.07.2017";"FALSE";"Approved";"WeareA2B";"Touring";"medium";"large";"1890,39";"260,14"
"249";"61";"3466";"10.02.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"low";"medium";"71,16";"56,93"
"250";"48";"1454";"25.11.2017";"FALSE";"Cancelled";"WeareA2B";"Standard";"medium";"medium";"1762,96";"950,52"
"252";"78";"3089";"03.12.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"large";"1765,3";"709,48"
"253";"2";"3123";"30.12.2017";"FALSE";"Approved";"Giant Bicycles";"Road";"low";"small";"590,26";"525,33"
"254";"67";"2692";"26.07.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"large";"1071,23";"380,74"
"255";"67";"2801";"01.04.2017";"TRUE";"Cancelled";"Norco Bicycles";"Road";"medium";"medium";"544,05";"376,84"
"256";"13";"1580";"22.10.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"1577,53";"826,51"
"257";"65";"352";"22.03.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1807,45";"778,69"
"258";"49";"1777";"15.06.2017";"TRUE";"Approved";"Trek Bicycles";"Road";"medium";"medium";"533,51";"400,13"
"259";"87";"142";"06.07.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"high";"medium";"1179";"707,40"
"260";"31";"3393";"28.12.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"230,91";"173,18"
"261";"17";"599";"09.05.2017";"FALSE";"Approved";"Solex";"Standard";"high";"medium";"1024,66";"614,80"
"262";"91";"1258";"18.01.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"100,35";"75,26"
"263";"53";"3405";"22.10.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"795,34";"101,58"
"264";"38";"3198";"30.01.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"1577,53";"826,51"
"265";"20";"834";"26.06.2017";"FALSE";"Approved";"Trek Bicycles";"Standard";"medium";"small";"1775,81";"1580,47"
"266";"44";"3467";"07.11.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1769,64";"108,76"
"267";"69";"3436";"13.08.2017";"TRUE";"Approved";"Giant Bicycles";"Road";"medium";"medium";"792,9";"594,68"
"268";"68";"1516";"27.08.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"1636,9";"44,71"
"269";"11";"2833";"25.01.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"high";"medium";"1274,93";"764,96"
"270";"2";"2362";"13.02.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"71,49";"53,62"
"271";"27";"2337";"11.07.2017";"FALSE";"Approved";"Trek Bicycles";"Standard";"medium";"medium";"499,53";"388,72"
"272";"0";"2149";"30.04.2017";"TRUE";"Approved";"Trek Bicycles";"Standard";"high";"medium";"358,39";"215,03"
"273";"81";"2133";"19.05.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"1151,96";"649,49"
"274";"6";"360";"26.05.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"high";"medium";"227,88";"136,73"
"275";"76";"2969";"03.02.2017";"TRUE";"Approved";"WeareA2B";"Standard";"low";"medium";"642,31";"513,85"
"276";"18";"1720";"28.04.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"575,27";"431,45"
"277";"18";"2904";"23.03.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"high";"medium";"1148,64";"689,18"
"278";"9";"754";"03.06.2017";"FALSE";"Approved";"OHM Cycles";"Road";"medium";"medium";"742,54";"667,40"
"279";"35";"1826";"25.04.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"1403,5";"954,82"
"280";"93";"2487";"08.04.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1065,03";"230,09"
"281";"40";"2815";"18.02.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"high";"medium";"1458,17";"874,90"
"282";"1";"541";"04.05.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"1403,5";"954,82"
"283";"16";"302";"29.03.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"high";"small";"1661,92";"1479,11"
"284";"44";"2024";"03.10.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1769,64";"108,76"
"285";"48";"142";"27.07.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1762,96";"950,52"
"286";"56";"768";"07.08.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"183,86";"137,90"
"287";"36";"2147";"07.02.2017";"TRUE";"Approved";"Solex";"Standard";"low";"medium";"1289,85";"74,51"
"288";"36";"529";"20.11.2017";"TRUE";"Approved";"Solex";"Standard";"low";"medium";"945,04";"507,58"
"289";"13";"825";"23.02.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"1163,89";"589,27"
"290";"55";"624";"05.04.2017";"TRUE";"Approved";"Trek Bicycles";"Road";"medium";"large";"1894,19";"598,76"
"291";"38";"2302";"07.11.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"1577,53";"826,51"
"292";"64";"3380";"28.10.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"high";"small";"1977,36";"1759,85"
"293";"0";"314";"19.11.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"high";"medium";"227,88";"136,73"
"294";"79";"1079";"25.08.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"medium";"medium";"1555,58";"818,01"
"295";"11";"1643";"20.01.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"high";"medium";"1274,93";"764,96"
"296";"91";"1524";"14.03.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"100,35";"75,26"
"297";"18";"3205";"14.04.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"575,27";"431,45"
"298";"17";"2860";"20.11.2017";"TRUE";"Approved";"Solex";"Standard";"high";"medium";"1024,66";"614,80"
"299";"13";"772";"24.05.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"1163,89";"589,27"
"300";"4";"323";"25.03.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"high";"medium";"1129,13";"677,48"
"302";"42";"2426";"17.03.2017";"TRUE";"Approved";"OHM Cycles";"Road";"medium";"small";"1810";"1610,90"
"303";"48";"1883";"18.11.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1762,96";"950,52"
"304";"12";"2745";"07.04.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1231,15";"161,60"
"305";"77";"2819";"04.01.2017";"FALSE";"Approved";"Norco Bicycles";"Road";"medium";"large";"1240,31";"795,10"
"306";"25";"792";"13.12.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"high";"medium";"2005,66";"1203,40"
"307";"35";"923";"20.04.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"1403,5";"954,82"
"308";"7";"3353";"21.07.2017";"FALSE";"Approved";"Trek Bicycles";"Road";"low";"medium";"980,37";"234,43"
"309";"68";"3394";"27.11.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"1636,9";"44,71"
"310";"75";"3213";"21.10.2017";"FALSE";"Approved";"Giant Bicycles";"Touring";"medium";"large";"1873,97";"863,95"
"311";"77";"3260";"07.03.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1769,64";"108,76"
"312";"1";"1015";"04.12.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"1403,5";"954,82"
"313";"81";"2266";"25.01.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"1151,96";"649,49"
"314";"6";"58";"20.08.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"high";"medium";"227,88";"136,73"
"315";"40";"3118";"18.12.2017";"TRUE";"Approved";"Trek Bicycles";"Road";"medium";"large";"1894,19";"598,76"
"316";"62";"1414";"01.08.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"478,16";"298,72"
"317";"90";"2202";"19.06.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"low";"medium";"363,01";"290,41"
"318";"32";"2144";"31.05.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"642,7";"211,37"
"319";"65";"1033";"09.10.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1807,45";"778,69"
"320";"15";"2157";"20.06.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"low";"medium";"958,74";"748,90"
"321";"36";"1097";"23.01.2017";"FALSE";"Approved";"Solex";"Standard";"low";"medium";"945,04";"507,58"
"322";"12";"2757";"19.04.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1231,15";"161,60"
"323";"67";"87";"08.11.2017";"TRUE";"Approved";"Norco Bicycles";"Road";"medium";"medium";"544,05";"376,84"
"324";"87";"2049";"11.10.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"1636,9";"44,71"
"325";"62";"952";"14.11.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"478,16";"298,72"
"326";"55";"1745";"20.01.2017";"FALSE";"Approved";"Trek Bicycles";"Road";"medium";"large";"1894,19";"598,76"
"327";"1";"40";"09.05.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"1403,5";"954,82"
"328";"98";"372";"17.10.2017";"TRUE";"Approved";"Trek Bicycles";"Standard";"high";"medium";"358,39";"215,03"
"329";"79";"1627";"11.08.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"medium";"medium";"1555,58";"818,01"
"330";"1";"444";"15.11.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"1403,5";"954,82"
"331";"61";"217";"23.05.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"medium";"small";"586,45";"521,94"
"332";"71";"1656";"02.08.2017";"TRUE";"Approved";"Solex";"Standard";"high";"large";"1842,92";"1105,75"
"333";"58";"485";"16.12.2017";"TRUE";"Approved";"OHM Cycles";"Road";"medium";"medium";"1280,28";"829,51"
"334";"86";"2252";"21.02.2017";"FALSE";"Approved";"Norco Bicycles";"Road";"high";"large";"774,53";"464,72"
"335";"95";"3103";"01.11.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"large";"569,56";"528,43"
"336";"55";"506";"05.10.2017";"TRUE";"Approved";"Trek Bicycles";"Road";"medium";"large";"1894,19";"598,76"
"338";"32";"1881";"02.01.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"642,7";"211,37"
"339";"65";"2903";"04.12.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1807,45";"778,69"
"340";"49";"1274";"16.12.2017";"FALSE";"Approved";"Trek Bicycles";"Road";"medium";"medium";"533,51";"400,13"
"341";"1";"1443";"27.08.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"1403,5";"954,82"
"342";"24";"2091";"14.03.2017";"FALSE";"Approved";"Solex";"Road";"medium";"large";"1777,8";"820,78"
"344";"7";"1493";"09.07.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"small";"1311,44";"1167,18"
"345";"84";"1614";"21.03.2017";"FALSE";"Approved";"Giant Bicycles";"Road";"medium";"medium";"792,9";"594,68"
"346";"48";"476";"19.07.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1762,96";"950,52"
"347";"16";"1777";"12.04.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"high";"small";"1661,92";"1479,11"
"348";"40";"940";"11.08.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"high";"medium";"1458,17";"874,90"
"349";"100";"2930";"20.10.2017";"TRUE";"Approved";"Norco Bicycles";"Road";"medium";"medium";"1036,59";"206,35"
"350";"27";"2354";"26.10.2017";"TRUE";"Approved";"Trek Bicycles";"Standard";"medium";"medium";"499,53";"388,72"
"351";"59";"1582";"15.06.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"large";"1061,56";"733,58"
"352";"34";"416";"19.06.2017";"FALSE";"Approved";"Norco Bicycles";"Road";"high";"large";"774,53";"464,72"
"353";"18";"1013";"20.04.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"high";"medium";"1148,64";"689,18"
"354";"83";"533";"14.11.2017";"FALSE";"Approved";"Solex";"Touring";"medium";"large";"2083,94";"675,03"
"355";"82";"968";"22.03.2017";"TRUE";"Approved";"Giant Bicycles";"Road";"medium";"medium";"1538,99";"829,65"
"356";"88";"727";"09.07.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"medium";"medium";"1198,46";"381,10"
"357";"77";"1160";"13.04.2017";"FALSE";"Approved";"Norco Bicycles";"Road";"medium";"large";"1240,31";"795,10"
"358";"6";"3425";"06.12.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"high";"medium";"227,88";"136,73"
"359";"10";"1614";"10.11.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"1945,43";"333,18"
"360";"69";"2140";"26.04.2017";"TRUE";"Approved";"Norco Bicycles";"Road";"medium";"large";"1240,31";"795,10"
"361";"15";"2589";"31.01.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1292,84";"13,44"
"362";"7";"2920";"22.09.2017";"TRUE";"Approved";"Trek Bicycles";"Road";"low";"medium";"980,37";"234,43"
"363";"73";"62";"14.08.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"1945,43";"333,18"
"364";"32";"1112";"13.09.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"642,7";"211,37"
"365";"39";"1995";"03.05.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"large";"1812,75";"582,48"
"366";"28";"1965";"22.08.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"medium";"small";"1216,14";"1082,36"
"368";"25";"366";"24.01.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"high";"medium";"2005,66";"1203,40"
"369";"32";"2682";"29.07.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"high";"medium";"1179";"707,40"
"370";"78";"2993";"03.08.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"large";"1765,3";"709,48"
"371";"44";"1887";"28.08.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1769,64";"108,76"
"372";"56";"1692";"16.08.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"183,86";"137,90"
"373";"1";"1927";"24.06.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"1403,5";"954,82"
"374";"15";"2567";"07.03.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"low";"medium";"958,74";"748,90"
"375";"17";"3276";"05.07.2017";"TRUE";"Approved";"WeareA2B";"Touring";"medium";"large";"1362,99";"57,74"
"376";"0";"1808";"09.02.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"478,16";"298,72"
"377";"7";"2368";"17.10.2017";"FALSE";"Approved";"Trek Bicycles";"Road";"low";"medium";"980,37";"234,43"
"378";"53";"470";"27.10.2017";"FALSE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"795,34";"101,58"
"379";"20";"3270";"03.03.2017";"FALSE";"Approved";"Trek Bicycles";"Standard";"medium";"small";"1775,81";"1580,47"
"380";"3";"1683";"20.08.2017";"TRUE";"Approved";"Trek Bicycles";"Standard";"medium";"large";"2091,47";"388,92"
"381";"14";"880";"18.09.2017";"TRUE";"Approved";"Solex";"Standard";"high";"large";"1842,92";"1105,75"
"382";"83";"309";"02.12.2017";"TRUE";"Approved";"Solex";"Touring";"medium";"large";"2083,94";"675,03"
"383";"39";"1698";"28.11.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"large";"1812,75";"582,48"
"384";"67";"1434";"28.08.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"large";"1071,23";"380,74"
"385";"40";"2712";"14.05.2017";"FALSE";"Approved";"Trek Bicycles";"Road";"medium";"large";"1894,19";"598,76"
"386";"13";"892";"01.10.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"1163,89";"589,27"
"387";"100";"832";"15.10.2017";"TRUE";"Approved";"Norco Bicycles";"Road";"medium";"medium";"1036,59";"206,35"
"388";"35";"1033";"03.05.2017";"TRUE";"Approved";"Trek Bicycles";"Standard";"low";"medium";"1057,51";"154,40"
"389";"17";"2834";"15.02.2017";"TRUE";"Approved";"Solex";"Standard";"high";"medium";"1024,66";"614,80"
"390";"79";"3015";"04.01.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"medium";"medium";"1555,58";"818,01"
"391";"86";"3484";"12.10.2017";"FALSE";"Approved";"Norco Bicycles";"Road";"high";"large";"774,53";"464,72"
"392";"9";"2775";"19.03.2017";"FALSE";"Approved";"OHM Cycles";"Road";"medium";"medium";"742,54";"667,40"
"393";"58";"1208";"30.08.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"medium";"medium";"912,52";"141,40"
"394";"58";"2109";"29.06.2017";"FALSE";"Approved";"OHM Cycles";"Road";"medium";"medium";"1280,28";"829,51"
"395";"43";"3195";"12.10.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"1151,96";"649,49"
"396";"88";"3366";"27.06.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"medium";"medium";"1198,46";"381,10"
"397";"15";"2492";"27.02.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1292,84";"13,44"
"398";"6";"389";"12.03.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"high";"medium";"227,88";"136,73"
"400";"0";"552";"24.07.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"71,49";"53,62"
"401";"82";"3009";"05.05.2017";"FALSE";"Approved";"Giant Bicycles";"Road";"medium";"medium";"1538,99";"829,65"
"402";"88";"2925";"14.06.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"medium";"medium";"1198,46";"381,10"
"403";"14";"140";"17.02.2017";"FALSE";"Approved";"Trek Bicycles";"Standard";"medium";"small";"1386,84";"1234,29"
"404";"67";"209";"14.09.2017";"TRUE";"Approved";"Norco Bicycles";"Road";"medium";"medium";"544,05";"376,84"
"405";"76";"225";"19.06.2017";"FALSE";"Approved";"WeareA2B";"Standard";"low";"medium";"642,31";"513,85"
"406";"0";"1595";"17.04.2017";"FALSE";"Approved";"Trek Bicycles";"Standard";"high";"medium";"358,39";"215,03"
"408";"18";"769";"11.12.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"575,27";"431,45"
"409";"23";"1282";"08.05.2017";"FALSE";"Approved";"Norco Bicycles";"Mountain";"low";"small";"688,63";"612,88"
"410";"82";"2377";"07.03.2017";"FALSE";"Approved";"Giant Bicycles";"Road";"medium";"medium";"1538,99";"829,65"
"411";"62";"3355";"30.12.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"478,16";"298,72"
"412";"20";"2350";"11.05.2017";"TRUE";"Approved";"Trek Bicycles";"Standard";"medium";"small";"1775,81";"1580,47"
"413";"60";"720";"09.09.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"high";"small";"1977,36";"1759,85"
"414";"65";"3249";"02.02.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1807,45";"778,69"
"415";"76";"2939";"01.10.2017";"TRUE";"Approved";"WeareA2B";"Standard";"low";"medium";"642,31";"513,85"
"416";"17";"1035";"03.11.2017";"TRUE";"Approved";"Solex";"Standard";"high";"medium";"1024,66";"614,80"
"417";"73";"492";"02.10.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"1945,43";"333,18"
"418";"39";"3100";"10.12.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"large";"1812,75";"582,48"
"419";"34";"1586";"19.04.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1231,15";"161,60"
"420";"97";"31";"25.05.2017";"TRUE";"Approved";"OHM Cycles";"Road";"medium";"medium";"742,54";"667,40"
"421";"9";"887";"28.04.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"medium";"small";"1216,14";"1082,36"
"422";"11";"3356";"26.08.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"high";"medium";"1274,93";"764,96"
"423";"82";"2498";"15.09.2017";"TRUE";"Approved";"Giant Bicycles";"Road";"medium";"medium";"1538,99";"829,65"
"424";"96";"3415";"03.03.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"large";"1635,3";"993,66"
"425";"28";"2828";"06.09.2017";"FALSE";"Approved";"Solex";"Road";"medium";"small";"1703,52";"1516,13"
"426";"39";"3117";"24.04.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"large";"1812,75";"582,48"
"427";"70";"2850";"19.11.2017";"FALSE";"Approved";"Trek Bicycles";"Standard";"high";"medium";"495,72";"297,43"
"428";"62";"2779";"30.11.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"478,16";"298,72"
"429";"84";"683";"15.12.2017";"FALSE";"Approved";"Trek Bicycles";"Road";"medium";"medium";"290,62";"215,14"
"430";"21";"2342";"26.10.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"large";"1071,23";"380,74"
"431";"7";"3388";"12.02.2017";"FALSE";"Approved";"Trek Bicycles";"Road";"low";"medium";"980,37";"234,43"
"432";"79";"1968";"19.06.2017";"TRUE";"Approved";"Norco Bicycles";"Standard";"medium";"medium";"1555,58";"818,01"
"433";"39";"2923";"17.12.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"large";"1812,75";"582,48"
"434";"67";"15";"10.03.2017";"FALSE";"Approved";"Norco Bicycles";"Road";"medium";"medium";"544,05";"376,84"
"435";"4";"2659";"22.07.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"1483,2";"99,59"
"436";"96";"3417";"26.09.2017";"TRUE";"Approved";"WeareA2B";"Road";"low";"small";"1172,78";"1043,77"
"437";"13";"1862";"27.08.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"1577,53";"826,51"
"438";"76";"1670";"17.04.2017";"FALSE";"Approved";"WeareA2B";"Standard";"low";"medium";"642,31";"513,85"
"439";"33";"2126";"05.12.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"medium";"small";"1311,44";"1167,18"
"440";"54";"2702";"20.10.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1292,84";"13,44"
"441";"93";"125";"25.02.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1065,03";"230,09"
"442";"63";"750";"24.04.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"1483,2";"99,59"
"443";"52";"359";"25.01.2017";"FALSE";"Approved";"OHM Cycles";"Road";"medium";"medium";"1280,28";"829,51"
"444";"33";"2820";"10.09.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"small";"1311,44";"1167,18"
"445";"65";"850";"25.11.2017";"TRUE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1807,45";"778,69"
"446";"50";"3072";"23.05.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"small";"175,89";"131,92"
"447";"0";"820";"23.06.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"medium";"71,49";"53,62"
"448";"4";"919";"28.09.2017";"TRUE";"Approved";"Giant Bicycles";"Standard";"high";"medium";"1129,13";"677,48"
"449";"26";"1250";"31.03.2017";"FALSE";"Approved";"WeareA2B";"Standard";"medium";"medium";"1992,93";"762,63"
"450";"5";"1655";"01.05.2017";"FALSE";"Approved";"Trek Bicycles";"Mountain";"low";"medium";"574,64";"459,71"
"451";"29";"1194";"02.12.2017";"TRUE";"Approved";"Norco Bicycles";"Road";"medium";"medium";"543,39";"407,54"
"452";"80";"234";"20.03.2017";"FALSE";"Approved";"Trek Bicycles";"Standard";"medium";"large";"1469,44";"596,55"
"453";"9";"724";"22.11.2017";"FALSE";"Approved";"OHM Cycles";"Road";"medium";"medium";"742,54";"667,40"
"454";"9";"1976";"03.05.2017";"FALSE";"Approved";"OHM Cycles";"Road";"medium";"medium";"742,54";"667,40"
"455";"24";"193";"16.08.2017";"TRUE";"Approved";"Solex";"Road";"medium";"large";"1777,8";"820,78"
"456";"84";"1588";"30.01.2017";"TRUE";"Approved";"Giant Bicycles";"Road";"medium";"medium";"792,9";"594,68"
"457";"100";"290";"10.10.2017";"FALSE";"Approved";"Norco Bicycles";"Road";"medium";"medium";"1036,59";"206,35"
"458";"7";"167";"25.03.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"small";"1311,44";"1167,18"
"459";"51";"2821";"29.04.2017";"TRUE";"Approved";"OHM Cycles";"Standard";"high";"medium";"2005,66";"1203,40"
"460";"21";"1201";"07.08.2017";"FALSE";"Approved";"Solex";"Standard";"medium";"large";"1071,23";"380,74"
"461";"46";"893";"09.07.2017";"FALSE";"Approved";"Solex";"Standard";"low";"medium";"1289,85";"74,51"
"462";"62";"2794";"05.09.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"478,16";"298,72"
"463";"96";"3166";"14.07.2017";"TRUE";"Approved";"WeareA2B";"Road";"low";"small";"1172,78";"1043,77"
"464";"81";"1422";"13.10.2017";"FALSE";"Approved";"Norco Bicycles";"Standard";"medium";"small";"586,45";"521,94"
"465";"31";"3476";"17.04.2017";"FALSE";"Approved";"Giant Bicycles";"Standard";"medium";"medium";"230,91";"173,18"
"466";"13";"505";"24.06.2017";"TRUE";"Approved";"Solex";"Standard";"medium";"medium";"1577,53";"826,51"
